station,valid,tmpc,dwpc,relh,sped
OKC,2021-07-14 00:00,M,M,M,5.75
OMA,2021-07-14 00:00,M,M,M,8.05
OJC,2021-07-14 00:00,M,M,M,5.75
ATY,2021-07-14 00:00,M,M,M,5.75
OKC,2021-07-14 00:05,M,M,M,5.75
OMA,2021-07-14 00:05,M,M,M,9.20
OJC,2021-07-14 00:05,M,M,M,9.20
ATY,2021-07-14 00:05,M,M,M,4.60
OKC,2021-07-14 00:10,M,M,M,5.75
OMA,2021-07-14 00:10,M,M,M,8.05
OJC,2021-07-14 00:10,M,M,M,9.20
ATY,2021-07-14 00:10,M,M,M,2.30
OKC,2021-07-14 00:15,M,M,M,8.05
OMA,2021-07-14 00:15,M,M,M,8.05
ATY,2021-07-14 00:15,M,M,M,4.60
OKC,2021-07-14 00:20,M,M,M,9.20
OMA,2021-07-14 00:20,M,M,M,8.05
OJC,2021-07-14 00:20,M,M,M,9.20
ATY,2021-07-14 00:20,M,M,M,4.60
OKC,2021-07-14 00:25,M,M,M,8.05
OMA,2021-07-14 00:25,M,M,M,9.20
OJC,2021-07-14 00:25,M,M,M,9.20
ATY,2021-07-14 00:25,M,M,M,2.30
OKC,2021-07-14 00:30,M,M,M,8.05
OMA,2021-07-14 00:30,M,M,M,9.20
OJC,2021-07-14 00:30,M,M,M,10.35
ATY,2021-07-14 00:30,M,M,M,4.60
OKC,2021-07-14 00:35,M,M,M,8.05
OMA,2021-07-14 00:35,M,M,M,9.20
ATY,2021-07-14 00:35,M,M,M,4.60
OJC,2021-07-14 00:35,M,M,M,8.05
OKC,2021-07-14 00:40,M,M,M,8.05
OMA,2021-07-14 00:40,M,M,M,9.20
OJC,2021-07-14 00:40,M,M,M,9.20
ATY,2021-07-14 00:40,M,M,M,4.60
OKC,2021-07-14 00:45,M,M,M,9.20
OMA,2021-07-14 00:45,M,M,M,9.20
OJC,2021-07-14 00:45,M,M,M,9.20
ATY,2021-07-14 00:45,M,M,M,4.60
OKC,2021-07-14 00:50,M,M,M,8.05
OMA,2021-07-14 00:50,M,M,M,10.35
OJC,2021-07-14 00:50,M,M,M,9.20
ATY,2021-07-14 00:50,M,M,M,4.60
OKC,2021-07-14 00:52,23.28,19.39,78.77,8.05
