"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"02/08/2021 00:00:00","EST","CAPITL",61757,1384.6109
"02/08/2021 00:00:00","EST","CENTRL",61754,1862.139
"02/08/2021 00:00:00","EST","DUNWOD",61760,604.3517
"02/08/2021 00:00:00","EST","GENESE",61753,1091.5762
"02/08/2021 00:00:00","EST","HUD VL",61758,1047.0761
"02/08/2021 00:00:00","EST","LONGIL",61762,2045.7535
"02/08/2021 00:00:00","EST","MHK VL",61756,950.7537
"02/08/2021 00:00:00","EST","MILLWD",61759,318.7467
"02/08/2021 00:00:00","EST","N.Y.C.",61761,5023.1059
"02/08/2021 00:00:00","EST","NORTH",61755,674.9131
"02/08/2021 00:00:00","EST","WEST",61752,1647.5485
"02/08/2021 01:00:00","EST","CAPITL",61757,1364.4254
"02/08/2021 01:00:00","EST","CENTRL",61754,1841.4712
"02/08/2021 01:00:00","EST","DUNWOD",61760,591.4466
"02/08/2021 01:00:00","EST","GENESE",61753,1074.0994
"02/08/2021 01:00:00","EST","HUD VL",61758,1020.1943
"02/08/2021 01:00:00","EST","LONGIL",61762,1993.769
"02/08/2021 01:00:00","EST","MHK VL",61756,940.8704
"02/08/2021 01:00:00","EST","MILLWD",61759,316.2146
"02/08/2021 01:00:00","EST","N.Y.C.",61761,4893.2219
"02/08/2021 01:00:00","EST","NORTH",61755,670.4966
"02/08/2021 01:00:00","EST","WEST",61752,1625.8691
"02/08/2021 02:00:00","EST","CAPITL",61757,1352.7554
"02/08/2021 02:00:00","EST","CENTRL",61754,1837.4826
"02/08/2021 02:00:00","EST","DUNWOD",61760,582.2984
"02/08/2021 02:00:00","EST","GENESE",61753,1067.5642
"02/08/2021 02:00:00","EST","HUD VL",61758,1010.1771
"02/08/2021 02:00:00","EST","LONGIL",61762,1962.2248
"02/08/2021 02:00:00","EST","MHK VL",61756,937.5283
"02/08/2021 02:00:00","EST","MILLWD",61759,322.5867
"02/08/2021 02:00:00","EST","N.Y.C.",61761,4809.0768
"02/08/2021 02:00:00","EST","NORTH",61755,672.8642
"02/08/2021 02:00:00","EST","WEST",61752,1613.0159
"02/08/2021 03:00:00","EST","CAPITL",61757,1358.5132
"02/08/2021 03:00:00","EST","CENTRL",61754,1856.7577
"02/08/2021 03:00:00","EST","DUNWOD",61760,577.8306
"02/08/2021 03:00:00","EST","GENESE",61753,1071.0991
"02/08/2021 03:00:00","EST","HUD VL",61758,1025.5534
"02/08/2021 03:00:00","EST","LONGIL",61762,1962.4329
"02/08/2021 03:00:00","EST","MHK VL",61756,940.848
"02/08/2021 03:00:00","EST","MILLWD",61759,320.2514
"02/08/2021 03:00:00","EST","N.Y.C.",61761,4786.865
"02/08/2021 03:00:00","EST","NORTH",61755,670.8782
"02/08/2021 03:00:00","EST","WEST",61752,1612.4062
"02/08/2021 04:00:00","EST","CAPITL",61757,1382.6332
"02/08/2021 04:00:00","EST","CENTRL",61754,1903.2219
"02/08/2021 04:00:00","EST","DUNWOD",61760,585.9147
"02/08/2021 04:00:00","EST","GENESE",61753,1097.2618
"02/08/2021 04:00:00","EST","HUD VL",61758,1048.2458
"02/08/2021 04:00:00","EST","LONGIL",61762,2011.172
"02/08/2021 04:00:00","EST","MHK VL",61756,955.1359
"02/08/2021 04:00:00","EST","MILLWD",61759,330.5223
"02/08/2021 04:00:00","EST","N.Y.C.",61761,4832.9019
"02/08/2021 04:00:00","EST","NORTH",61755,681.1369
"02/08/2021 04:00:00","EST","WEST",61752,1640.483
"02/08/2021 05:00:00","EST","CAPITL",61757,1460.0768
"02/08/2021 05:00:00","EST","CENTRL",61754,2008.268
"02/08/2021 05:00:00","EST","DUNWOD",61760,613.0625
"02/08/2021 05:00:00","EST","GENESE",61753,1167.1654
"02/08/2021 05:00:00","EST","HUD VL",61758,1104.6722
"02/08/2021 05:00:00","EST","LONGIL",61762,2115.7637
"02/08/2021 05:00:00","EST","MHK VL",61756,1014.0075
"02/08/2021 05:00:00","EST","MILLWD",61759,347.8119
"02/08/2021 05:00:00","EST","N.Y.C.",61761,5020.7851
"02/08/2021 05:00:00","EST","NORTH",61755,696.8232
"02/08/2021 05:00:00","EST","WEST",61752,1709.7429
"02/08/2021 06:00:00","EST","CAPITL",61757,1579.1443
"02/08/2021 06:00:00","EST","CENTRL",61754,2200.9677
"02/08/2021 06:00:00","EST","DUNWOD",61760,665.1383
"02/08/2021 06:00:00","EST","GENESE",61753,1274.2447
"02/08/2021 06:00:00","EST","HUD VL",61758,1185.2875
"02/08/2021 06:00:00","EST","LONGIL",61762,2277.8351
"02/08/2021 06:00:00","EST","MHK VL",61756,1115.3806
"02/08/2021 06:00:00","EST","MILLWD",61759,381.6383
"02/08/2021 06:00:00","EST","N.Y.C.",61761,5403.7882
"02/08/2021 06:00:00","EST","NORTH",61755,712.2424
"02/08/2021 06:00:00","EST","WEST",61752,1852.203
"02/08/2021 07:00:00","EST","CAPITL",61757,1666.5288
"02/08/2021 07:00:00","EST","CENTRL",61754,2314.0599
"02/08/2021 07:00:00","EST","DUNWOD",61760,710.7331
"02/08/2021 07:00:00","EST","GENESE",61753,1344.7121
"02/08/2021 07:00:00","EST","HUD VL",61758,1253.1202
"02/08/2021 07:00:00","EST","LONGIL",61762,2436.2959
"02/08/2021 07:00:00","EST","MHK VL",61756,1176.6842
"02/08/2021 07:00:00","EST","MILLWD",61759,404.1351
"02/08/2021 07:00:00","EST","N.Y.C.",61761,5821.2214
"02/08/2021 07:00:00","EST","NORTH",61755,735.3389
"02/08/2021 07:00:00","EST","WEST",61752,1936.0302
"02/08/2021 08:00:00","EST","CAPITL",61757,1687.8113
"02/08/2021 08:00:00","EST","CENTRL",61754,2322.9217
"02/08/2021 08:00:00","EST","DUNWOD",61760,745.5971
"02/08/2021 08:00:00","EST","GENESE",61753,1369.3749
"02/08/2021 08:00:00","EST","HUD VL",61758,1275.3096
"02/08/2021 08:00:00","EST","LONGIL",61762,2558.3085
"02/08/2021 08:00:00","EST","MHK VL",61756,1205.3007
"02/08/2021 08:00:00","EST","MILLWD",61759,423.3955
"02/08/2021 08:00:00","EST","N.Y.C.",61761,6173.922
"02/08/2021 08:00:00","EST","NORTH",61755,726.3394
"02/08/2021 08:00:00","EST","WEST",61752,1947.7639
"02/08/2021 09:00:00","EST","CAPITL",61757,1659.6032
"02/08/2021 09:00:00","EST","CENTRL",61754,2277.1299
"02/08/2021 09:00:00","EST","DUNWOD",61760,764.0138
"02/08/2021 09:00:00","EST","GENESE",61753,1358.243
"02/08/2021 09:00:00","EST","HUD VL",61758,1267.3854
"02/08/2021 09:00:00","EST","LONGIL",61762,2619.3786
"02/08/2021 09:00:00","EST","MHK VL",61756,1197.5466
"02/08/2021 09:00:00","EST","MILLWD",61759,432.2057
"02/08/2021 09:00:00","EST","N.Y.C.",61761,6385.0822
"02/08/2021 09:00:00","EST","NORTH",61755,719.3941
"02/08/2021 09:00:00","EST","WEST",61752,1961.4594
"02/08/2021 10:00:00","EST","CAPITL",61757,1630.8274
"02/08/2021 10:00:00","EST","CENTRL",61754,2194.6011
"02/08/2021 10:00:00","EST","DUNWOD",61760,765.1594
"02/08/2021 10:00:00","EST","GENESE",61753,1336.1197
"02/08/2021 10:00:00","EST","HUD VL",61758,1255.854
"02/08/2021 10:00:00","EST","LONGIL",61762,2647.5802
"02/08/2021 10:00:00","EST","MHK VL",61756,1162.0038
"02/08/2021 10:00:00","EST","MILLWD",61759,420.8624
"02/08/2021 10:00:00","EST","N.Y.C.",61761,6465.531
"02/08/2021 10:00:00","EST","NORTH",61755,717.3753
"02/08/2021 10:00:00","EST","WEST",61752,1919.5538
"02/08/2021 11:00:00","EST","CAPITL",61757,1588.7864
"02/08/2021 11:00:00","EST","CENTRL",61754,2136.1835
"02/08/2021 11:00:00","EST","DUNWOD",61760,763.7468
"02/08/2021 11:00:00","EST","GENESE",61753,1302.1334
"02/08/2021 11:00:00","EST","HUD VL",61758,1224.4466
"02/08/2021 11:00:00","EST","LONGIL",61762,2656.0212
"02/08/2021 11:00:00","EST","MHK VL",61756,1125.6472
"02/08/2021 11:00:00","EST","MILLWD",61759,407.4301
"02/08/2021 11:00:00","EST","N.Y.C.",61761,6516.1935
"02/08/2021 11:00:00","EST","NORTH",61755,708.2298
"02/08/2021 11:00:00","EST","WEST",61752,1900.8397
"02/08/2021 12:00:00","EST","CAPITL",61757,1548.1377
"02/08/2021 12:00:00","EST","CENTRL",61754,2095.7848
"02/08/2021 12:00:00","EST","DUNWOD",61760,758.3658
"02/08/2021 12:00:00","EST","GENESE",61753,1287.4478
"02/08/2021 12:00:00","EST","HUD VL",61758,1174.8781
"02/08/2021 12:00:00","EST","LONGIL",61762,2629.2031
"02/08/2021 12:00:00","EST","MHK VL",61756,1096.835
"02/08/2021 12:00:00","EST","MILLWD",61759,408.2685
"02/08/2021 12:00:00","EST","N.Y.C.",61761,6507.3575
"02/08/2021 12:00:00","EST","NORTH",61755,708.9139
"02/08/2021 12:00:00","EST","WEST",61752,1872.1528
"02/08/2021 13:00:00","EST","CAPITL",61757,1504.5444
"02/08/2021 13:00:00","EST","CENTRL",61754,2103.4811
"02/08/2021 13:00:00","EST","DUNWOD",61760,745.9081
"02/08/2021 13:00:00","EST","GENESE",61753,1268.5867
"02/08/2021 13:00:00","EST","HUD VL",61758,1137.9034
"02/08/2021 13:00:00","EST","LONGIL",61762,2592.5283
"02/08/2021 13:00:00","EST","MHK VL",61756,1077.1623
"02/08/2021 13:00:00","EST","MILLWD",61759,400.5657
"02/08/2021 13:00:00","EST","N.Y.C.",61761,6457.7916
"02/08/2021 13:00:00","EST","NORTH",61755,703.0217
"02/08/2021 13:00:00","EST","WEST",61752,1856.6916
"02/08/2021 14:00:00","EST","CAPITL",61757,1501.4329
"02/08/2021 14:00:00","EST","CENTRL",61754,2086.5021
"02/08/2021 14:00:00","EST","DUNWOD",61760,735.7643
"02/08/2021 14:00:00","EST","GENESE",61753,1259.3895
"02/08/2021 14:00:00","EST","HUD VL",61758,1132.3319
"02/08/2021 14:00:00","EST","LONGIL",61762,2553.7836
"02/08/2021 14:00:00","EST","MHK VL",61756,1078.4113
"02/08/2021 14:00:00","EST","MILLWD",61759,394.7123
"02/08/2021 14:00:00","EST","N.Y.C.",61761,6418.4552
"02/08/2021 14:00:00","EST","NORTH",61755,693.0807
"02/08/2021 14:00:00","EST","WEST",61752,1853.7893
"02/08/2021 15:00:00","EST","CAPITL",61757,1546.6016
"02/08/2021 15:00:00","EST","CENTRL",61754,2072.8732
"02/08/2021 15:00:00","EST","DUNWOD",61760,735.11
"02/08/2021 15:00:00","EST","GENESE",61753,1276.2524
