MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
08/01/2020 06:00:00,4854.468,429.203,709.582,97.323,253.606,1562.401,341.175,832.259,1986.011,3388.036,1300.410,598.535,304.733,4192.739,3099.744,941.562,3267.247
08/01/2020 07:00:00,4603.246,403.608,691.402,90.100,240.673,1467.629,314.987,782.619,1914.098,3211.889,1219.876,573.348,287.994,4065.012,3013.841,896.137,3100.328
08/01/2020 08:00:00,4421.894,387.469,678.525,85.682,228.903,1402.807,299.689,750.657,1863.252,3096.003,1169.280,557.697,274.434,3960.675,2958.406,865.587,2989.837
08/01/2020 09:00:00,4300.270,379.810,676.668,82.445,222.573,1363.257,289.473,738.607,1824.020,3003.731,1133.344,550.845,266.945,3890.864,2923.880,848.865,2892.571
08/01/2020 10:00:00,4225.494,374.710,671.972,80.891,218.953,1346.697,284.262,728.705,1802.598,2945.251,1117.747,544.536,264.636,3840.729,2871.466,834.474,2820.448
08/01/2020 11:00:00,4211.151,377.290,669.952,81.830,218.801,1358.777,286.852,747.361,1801.468,2929.368,1125.149,548.886,269.304,3837.024,2912.999,829.154,2773.158
08/01/2020 12:00:00,4179.885,383.666,669.143,82.008,216.534,1368.959,291.269,745.626,1822.973,2932.809,1129.499,558.241,270.102,3837.968,2940.686,828.507,2804.341
08/01/2020 13:00:00,4271.656,399.359,669.919,86.187,220.109,1427.055,303.871,778.670,1858.557,2963.814,1180.790,568.003,275.382,3826.581,3018.070,842.441,2871.814
08/01/2020 14:00:00,4599.748,433.091,690.135,95.103,233.791,1556.019,329.415,844.835,1942.892,3203.303,1260.115,591.614,293.817,3942.961,3165.396,902.318,3088.725
08/01/2020 15:00:00,4987.780,474.996,671.229,106.635,249.123,1728.077,351.443,938.364,2051.364,3492.535,1345.735,623.791,313.651,4131.679,3300.261,977.369,3371.863
08/01/2020 16:00:00,5423.217,516.176,707.335,119.338,267.667,1891.715,383.880,1033.543,2166.394,3809.564,1415.926,659.486,335.840,4339.244,3432.503,1051.466,3661.356
08/01/2020 17:00:00,5891.529,545.155,742.455,133.313,286.827,2031.357,419.082,1120.932,2252.858,4093.106,1472.185,694.257,360.591,4555.777,3504.255,1119.959,3909.963
08/01/2020 18:00:00,6330.899,574.901,775.635,149.192,301.175,2141.772,453.054,1192.638,2331.200,4324.605,1580.038,721.885,387.810,4755.486,3569.665,1176.352,4106.879
08/01/2020 19:00:00,6694.012,598.530,797.533,158.049,316.805,2237.965,478.620,1246.665,2386.407,4539.298,1677.935,747.925,399.917,4948.407,3620.657,1220.099,4276.322
08/01/2020 20:00:00,6975.959,630.305,810.478,168.200,325.969,2317.823,491.937,1284.467,2445.186,4725.820,1755.795,766.516,414.353,5093.920,3642.230,1266.061,4410.473
08/01/2020 21:00:00,7183.519,655.117,824.509,173.772,331.464,2372.930,511.567,1335.541,2489.941,4877.347,1769.443,789.865,438.042,5187.456,3643.121,1303.306,4496.767
08/01/2020 22:00:00,7315.782,675.162,834.045,175.253,326.908,2399.565,511.334,1364.215,2534.756,4993.558,1746.291,801.537,455.206,5258.177,3692.934,1327.671,4597.130
08/01/2020 23:00:00,7338.519,690.785,836.031,174.320,327.918,2421.574,524.960,1358.025,2550.458,5015.796,1776.293,795.307,464.947,5275.530,3727.296,1341.758,4643.909
08/02/2020 00:00:00,7194.035,687.427,834.527,168.570,323.357,2392.896,516.327,1333.240,2539.290,4957.609,1731.029,776.046,462.527,5242.461,3688.597,1328.585,4568.678
08/02/2020 01:00:00,6868.800,658.851,813.084,159.375,310.922,2254.810,497.024,1272.383,2470.036,4763.836,1664.126,751.435,440.269,5162.198,3582.354,1280.306,4319.520
08/02/2020 02:00:00,6462.028,618.731,788.887,151.623,304.305,2173.021,467.643,1193.251,2357.265,4459.797,1570.163,716.189,415.667,4996.066,3467.312,1212.146,4071.739
08/02/2020 03:00:00,6131.226,591.353,759.896,143.122,299.679,2099.335,450.829,1124.702,2292.399,4258.349,1541.140,696.876,395.149,4890.565,3406.420,1155.946,3921.512
08/02/2020 04:00:00,5700.081,545.395,767.102,129.863,282.143,1954.264,417.611,1049.322,2193.962,3983.389,1469.561,657.307,364.717,4685.512,3316.786,1091.225,3649.621
08/02/2020 05:00:00,5270.906,495.612,753.408,118.007,266.451,1809.790,377.776,956.398,2074.739,3752.112,1373.033,622.625,332.210,4481.024,3143.854,1019.571,3355.114
