MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
09/01/2021 06:00:00,5826.685,535.945,848.831,108.289,273.201,1694.050,348.751,969.635,2029.280,4407.781,1242.670,768.506,381.817,4286.531,2986.696,1151.592,3919.466
09/01/2021 07:00:00,5562.775,506.831,833.476,99.694,260.956,1585.748,328.213,870.408,1961.559,4181.628,1180.451,746.417,360.495,4180.580,2957.419,1108.520,3725.719
09/01/2021 08:00:00,5324.579,486.335,818.267,94.611,250.644,1510.833,314.800,829.240,1939.669,4002.814,1137.426,722.614,348.635,4101.062,2836.199,1071.273,3587.573
09/01/2021 09:00:00,5207.839,472.407,812.192,94.004,248.043,1471.681,308.601,821.287,1900.818,3880.057,1107.526,697.894,339.376,4035.584,2796.753,1046.582,3495.239
09/01/2021 10:00:00,5156.961,470.893,806.569,93.899,247.430,1471.410,310.562,883.161,1905.946,3810.103,1114.564,694.224,339.374,3988.122,2817.258,1031.889,3480.808
09/01/2021 11:00:00,5264.280,491.041,813.624,98.395,258.979,1552.577,327.365,933.791,1962.615,3843.065,1161.374,711.092,353.156,3999.458,2933.939,1032.840,3586.900
09/01/2021 12:00:00,5513.171,539.944,824.396,105.579,280.538,1691.686,364.474,986.624,2080.839,4009.113,1258.246,729.800,381.555,4073.501,3125.281,1065.503,3849.373
09/01/2021 13:00:00,5634.712,563.782,833.972,110.504,288.230,1786.198,391.909,1018.100,2169.720,4086.837,1323.762,752.500,400.694,4135.443,3250.302,1050.995,3998.761
09/01/2021 14:00:00,5943.629,591.135,835.947,114.013,288.531,1844.751,407.261,1054.919,2196.369,4288.941,1372.312,765.647,415.448,4196.283,3314.399,1078.293,4148.377
09/01/2021 15:00:00,6522.086,630.216,850.700,119.683,299.631,1912.390,416.237,1119.346,2239.783,4655.281,1433.129,804.029,432.448,4342.612,3390.358,1157.683,4345.525
09/01/2021 16:00:00,7193.969,681.930,923.418,130.383,317.237,2018.350,430.979,1184.812,2275.483,5144.827,1515.252,846.706,455.390,4529.015,3461.419,1257.843,4605.766
09/01/2021 17:00:00,7883.354,733.562,977.765,141.103,333.628,2171.418,449.266,1280.802,2334.369,5651.654,1591.176,897.064,489.866,4738.450,3532.091,1370.033,4912.863
09/01/2021 18:00:00,8533.442,784.346,1042.820,152.631,348.676,2315.653,471.636,1367.573,2356.457,6103.905,1669.048,940.982,524.715,4930.734,3602.181,1485.765,5232.105
09/01/2021 19:00:00,9046.850,832.938,1067.394,167.041,363.156,2445.410,495.946,1448.870,2362.462,6447.749,1751.984,1000.291,559.758,5089.608,3668.944,1572.555,5542.203
09/01/2021 20:00:00,9339.233,869.485,1086.472,176.875,366.540,2551.930,514.988,1502.887,2399.958,6567.955,1819.982,1035.637,590.924,5194.245,3711.677,1626.593,5799.820
09/01/2021 21:00:00,9507.093,898.770,1094.221,185.689,380.738,2622.572,527.558,1568.414,2458.150,6672.493,1871.869,1056.107,612.835,5243.165,3750.486,1653.457,5915.627
09/01/2021 22:00:00,9585.187,914.971,1096.151,191.197,376.318,2665.228,543.681,1611.488,2451.045,6726.852,1904.068,1061.615,624.465,5242.576,3723.446,1672.515,5980.464
09/01/2021 23:00:00,9368.358,907.123,1054.802,192.705,371.904,2658.796,546.362,1599.556,2453.727,6659.831,1898.738,1041.781,611.150,5221.742,3695.869,1679.483,5912.419
09/02/2021 00:00:00,9092.098,873.058,1032.768,188.679,364.844,2548.203,533.059,1535.121,2415.817,6504.275,1848.840,1008.808,579.666,5157.983,3645.485,1651.258,5729.734
09/02/2021 01:00:00,8627.207,821.966,995.951,177.321,347.221,2404.357,509.146,1473.784,2344.625,6286.032,1764.900,973.105,546.212,4996.810,3555.297,1597.789,5461.339
09/02/2021 02:00:00,8263.867,789.324,964.495,167.337,346.143,2350.419,497.814,1440.742,2305.074,6057.745,1726.591,946.155,526.251,4901.747,3520.653,1552.010,5270.838
09/02/2021 03:00:00,7780.474,732.172,923.497,152.596,332.014,2211.011,474.389,1318.811,2219.868,5744.355,1640.161,907.775,490.098,4771.675,3435.829,1469.235,4965.646
09/02/2021 04:00:00,7151.837,656.667,926.676,135.231,310.361,2012.976,428.835,1217.460,2043.684,5367.798,1497.231,865.252,444.855,4606.162,3308.733,1368.481,4544.453
09/02/2021 05:00:00,6592.196,597.134,949.455,117.767,291.833,1825.310,387.408,1108.355,1945.948,5031.303,1362.916,826.701,404.469,4405.022,3158.441,1273.805,4194.286
