MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
07/01/2021 06:00:00,5406.805,525.696,887.196,107.856,256.880,1689.943,389.276,785.177,2303.430,3883.037,1441.299,699.553,366.399,3252.771,3454.422,1029.818,3721.125
07/01/2021 07:00:00,5092.603,495.716,869.990,101.404,241.794,1615.874,364.320,736.970,2225.109,3674.148,1353.482,676.751,347.422,3156.199,3324.937,978.905,3544.432
07/01/2021 08:00:00,4877.237,479.010,861.683,97.357,243.945,1570.523,343.934,698.736,2158.720,3527.333,1297.742,665.267,335.512,3097.070,3234.493,948.005,3424.158
07/01/2021 09:00:00,4744.529,475.962,855.996,95.447,243.187,1548.295,331.194,676.075,2121.528,3428.091,1260.471,657.735,330.059,3061.900,3183.184,929.641,3369.105
07/01/2021 10:00:00,4719.235,485.159,860.754,96.536,247.202,1557.095,328.320,684.007,2114.722,3405.585,1255.620,653.638,330.164,3055.683,3170.395,919.487,3388.864
07/01/2021 11:00:00,4817.911,508.533,880.606,100.383,256.444,1634.705,338.790,719.215,2145.253,3496.181,1289.634,666.824,344.654,3077.744,3222.329,923.261,3498.733
07/01/2021 12:00:00,4988.359,542.669,876.579,104.771,265.176,1720.959,369.001,763.245,2216.306,3638.207,1348.941,688.473,366.137,3116.813,3361.657,932.141,3668.752
07/01/2021 13:00:00,5286.462,580.454,730.804,110.805,281.955,1836.787,412.158,849.606,2335.171,3793.101,1462.769,704.448,390.657,3169.027,3569.733,957.276,3847.024
07/01/2021 14:00:00,5681.383,622.332,760.222,118.998,298.670,1938.554,452.180,938.428,2470.693,4013.375,1595.248,732.337,417.473,3280.284,3760.337,1014.769,3958.818
07/01/2021 15:00:00,6092.744,659.427,781.534,126.750,309.348,2051.943,487.544,1012.164,2599.240,4212.946,1722.028,744.456,441.278,3399.727,3940.654,1084.659,4104.772
07/01/2021 16:00:00,6545.173,696.750,790.422,138.147,320.988,2160.997,517.690,1078.750,2744.753,4543.225,1845.889,752.709,464.457,3509.605,4082.673,1163.090,4226.089
07/01/2021 17:00:00,6864.565,733.579,800.483,150.331,332.720,2256.963,538.260,1133.283,2844.962,4835.101,1940.683,762.973,494.716,3615.252,4177.472,1239.819,4303.460
07/01/2021 18:00:00,7108.471,766.187,810.380,155.910,341.147,2320.928,552.849,1191.534,2907.302,4846.297,2017.060,781.141,527.020,3752.651,4255.758,1296.849,4379.594
07/01/2021 19:00:00,7281.029,794.264,822.927,163.046,349.118,2413.383,565.184,1237.416,2949.139,4679.090,2078.474,797.276,534.195,3882.781,4348.644,1292.516,4538.378
07/01/2021 20:00:00,7448.291,789.161,824.966,171.937,355.256,2484.883,572.158,1290.578,2987.272,4528.300,2127.684,805.301,520.076,3992.575,4396.580,1259.005,4694.755
07/01/2021 21:00:00,7563.254,776.054,819.824,177.229,357.353,2534.099,579.895,1324.058,3054.892,4403.764,2170.269,816.944,519.917,4048.689,4411.006,1222.082,4810.340
07/01/2021 22:00:00,7467.615,771.828,822.999,183.548,360.224,2561.308,587.306,1336.059,3068.947,4250.870,2199.585,810.652,501.599,4071.565,4409.222,1188.090,4907.075
07/01/2021 23:00:00,7295.720,769.020,817.244,189.687,358.329,2594.223,592.378,1359.456,3075.963,4123.862,2199.196,800.185,491.259,4054.406,4400.022,1162.484,4895.592
07/02/2021 00:00:00,7082.856,750.623,810.418,190.290,348.539,2555.097,584.994,1357.800,3062.735,4031.851,2162.827,789.129,485.282,3977.402,4330.671,1140.552,4841.944
07/02/2021 01:00:00,6809.478,734.010,801.886,182.807,336.155,2441.326,561.346,1314.733,2990.337,4009.014,2089.981,777.433,473.525,3913.856,4260.742,1121.314,4674.596
07/02/2021 02:00:00,6600.713,714.183,800.537,170.576,327.756,2311.161,528.719,1230.261,2894.503,3977.590,1972.530,752.048,459.473,3817.212,4155.684,1107.766,4484.562
07/02/2021 03:00:00,6409.915,697.408,796.833,161.528,327.800,2241.757,504.545,1176.835,2863.538,3974.807,1876.877,735.850,452.822,3728.931,4020.612,1103.619,4350.625
07/02/2021 04:00:00,6060.322,648.993,773.428,147.621,313.279,2101.746,461.879,1084.963,2744.271,3831.422,1742.487,716.542,426.654,3635.809,3890.466,1068.881,4087.853
07/02/2021 05:00:00,5642.801,590.590,769.160,132.543,293.102,1930.965,411.415,940.476,2591.779,3614.694,1573.781,684.793,392.069,3488.247,3708.592,1008.347,3812.839
