MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
05/01/2020 06:00:00,3759.992,394.433,695.006,73.196,183.472,1250.491,265.099,682.016,1245.148,2797.609,1003.345,567.363,251.073,3563.988,2520.954,754.859,2713.595
05/01/2020 07:00:00,3577.804,379.806,681.590,69.252,177.925,1198.217,252.677,653.430,1201.333,2651.185,962.906,546.514,241.895,3478.662,2480.417,720.655,2599.024
05/01/2020 08:00:00,3473.555,374.500,679.142,66.755,173.760,1168.079,245.220,643.518,1165.386,2564.910,941.935,534.454,237.173,3429.122,2447.606,714.165,2527.454
05/01/2020 09:00:00,3409.552,372.190,677.366,66.197,174.270,1157.448,240.797,636.387,1157.847,2531.524,931.280,525.606,235.575,3362.703,2443.903,709.826,2473.673
05/01/2020 10:00:00,3427.682,381.270,679.789,68.131,175.407,1171.279,242.524,647.054,1157.586,2513.745,938.003,523.258,239.924,3335.416,2454.694,708.806,2486.711
05/01/2020 11:00:00,3533.073,407.494,637.844,71.256,181.149,1220.585,253.807,672.385,1183.125,2583.377,975.609,528.374,252.905,3339.684,2561.765,726.106,2565.437
05/01/2020 12:00:00,3705.148,433.776,599.134,74.074,186.192,1276.957,269.628,712.709,1244.329,2680.524,1022.389,538.793,264.486,3380.164,2724.760,742.941,2676.536
05/01/2020 13:00:00,3883.805,461.562,610.196,76.680,194.284,1353.119,292.488,758.341,1314.300,2771.474,1090.181,553.162,282.822,3416.117,2829.820,762.118,2810.321
05/01/2020 14:00:00,4033.797,473.057,626.675,79.199,205.115,1421.521,316.294,791.336,1377.810,2892.525,1156.842,572.831,296.216,3486.745,2935.374,773.593,2925.570
05/01/2020 15:00:00,4178.657,474.111,640.513,81.424,213.248,1465.248,332.646,788.704,1413.085,3043.747,1209.601,594.569,303.090,3592.947,2983.984,805.157,3015.593
05/01/2020 16:00:00,4339.373,478.792,649.413,82.283,218.274,1507.401,348.052,810.544,1446.914,3189.962,1260.450,621.944,308.370,3705.418,3004.568,829.460,3096.194
05/01/2020 17:00:00,4529.536,478.879,667.338,84.634,221.065,1545.840,359.366,829.790,1524.158,3321.878,1305.919,632.752,312.038,3840.498,3047.792,856.372,3167.956
05/01/2020 18:00:00,4746.809,482.459,680.139,88.399,225.418,1585.350,375.314,846.927,1573.004,3475.273,1336.518,645.141,316.780,4026.374,3050.319,877.957,3237.798
05/01/2020 19:00:00,4986.892,495.278,682.623,92.095,229.306,1619.316,387.779,865.552,1599.238,3638.941,1383.523,669.958,326.318,4204.893,3065.082,918.084,3317.903
05/01/2020 20:00:00,5251.881,506.082,694.466,97.732,233.180,1644.617,403.195,895.393,1614.066,3795.852,1431.687,678.678,329.668,4370.128,3042.246,957.704,3381.351
05/01/2020 21:00:00,5470.450,516.488,704.471,104.148,231.927,1650.841,417.749,910.048,1631.290,3952.229,1483.099,678.332,335.175,4498.273,3044.968,992.590,3429.202
05/01/2020 22:00:00,5562.546,524.190,709.889,107.762,223.743,1645.224,430.552,926.582,1654.501,4054.891,1540.597,688.994,340.365,4583.166,3003.637,1022.098,3482.148
05/01/2020 23:00:00,5592.087,531.110,706.421,110.394,219.897,1647.213,441.017,930.666,1680.459,4047.226,1590.042,693.732,343.390,4603.941,3043.973,1039.293,3533.053
05/02/2020 00:00:00,5463.686,530.705,697.688,109.921,218.846,1650.033,444.529,928.608,1671.315,3947.544,1593.705,689.406,344.518,4578.740,3035.866,1033.712,3533.892
05/02/2020 01:00:00,5214.146,514.994,684.509,108.549,216.944,1628.526,429.053,919.780,1634.071,3791.470,1548.553,680.309,335.770,4462.187,2976.333,1007.477,3466.300
05/02/2020 02:00:00,5094.367,514.896,677.416,108.622,220.931,1647.328,410.350,925.692,1614.382,3693.600,1502.282,662.744,336.465,4280.715,2940.651,985.534,3383.489
05/02/2020 03:00:00,4930.712,501.879,670.478,105.007,222.796,1635.696,397.830,900.550,1600.550,3592.341,1454.025,647.069,325.966,4143.472,2894.045,1004.912,3315.361
05/02/2020 04:00:00,4666.814,466.806,695.429,97.236,212.941,1555.543,366.806,845.693,1517.898,3403.341,1351.156,623.057,303.344,3995.870,2771.265,983.296,3142.680
05/02/2020 05:00:00,4330.538,432.140,681.651,88.701,201.905,1464.774,329.256,781.148,1410.833,3164.868,1241.408,589.779,282.534,3806.752,2672.857,916.770,2917.291
