"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180426_20180510.csv"
"C","Report for: 04/26/2018 - 05/10/2018"
"C","Report generated: 04/13/2020 22:57:28 EDT"
"H","Date","Hour Ending","Total Load"
"D","05/01/2018","14",12468.71
"D","05/01/2018","15",11512.25
"D","05/01/2018","16",11663.46
"D","05/01/2018","17",12059.53
"D","05/01/2018","18",12713.87
"D","05/01/2018","19",13131.69
"D","05/01/2018","20",13519.08
"D","05/01/2018","21",13717.92
"D","05/01/2018","22",12877.57
"D","05/01/2018","23",11698.87
"D","05/01/2018","24",10752.79
"D","05/02/2018","01",10354.14
"D","05/02/2018","02",10295.63
"D","05/02/2018","03",10349.38
"D","05/02/2018","04",10321.89
"D","05/02/2018","05",10589.9
"D","05/02/2018","06",10877.66
"D","05/02/2018","07",11645.04
"D","05/02/2018","08",12352.3
"D","05/02/2018","09",12359.16
"D","05/02/2018","10",12296.14
"D","05/02/2018","11",12327.91
"D","05/02/2018","12",12405.07
"D","05/02/2018","13",12527.09
"D","05/02/2018","14",12823.8
"D","05/02/2018","15",13104.56
"D","05/02/2018","16",13503.79
"D","05/02/2018","17",14037.71
"D","05/02/2018","18",14458.84
"D","05/02/2018","19",14593.19
"D","05/02/2018","20",14738.35
"D","05/02/2018","21",14958.37
"D","05/02/2018","22",14082.07
"D","05/02/2018","23",12678.52
"D","05/02/2018","24",11533.81
"D","05/03/2018","01",10908.56
"D","05/03/2018","02",10479.82
"D","05/03/2018","03",10230.78
"D","05/03/2018","04",10272.24
"D","05/03/2018","05",10244.24
"D","05/03/2018","06",10808.06
"D","05/03/2018","07",12215.98
"D","05/03/2018","08",13219.53
"D","05/03/2018","09",13468.37
"D","05/03/2018","10",13296.08
"D","05/03/2018","11",13791.99
"D","05/03/2018","12",14357.96
"D","05/03/2018","13",14879.57
"D","05/03/2018","14",15341.04
"D","05/03/2018","15",15545.53
"D","05/03/2018","16",15678.7
"D","05/03/2018","17",15824.72
"D","05/03/2018","18",15887.09
"D","05/03/2018","19",15866.34
"D","05/03/2018","20",15976.01
"D","05/03/2018","21",15845.41
"D","05/03/2018","22",14985.88
"D","05/03/2018","23",13590.22
"D","05/03/2018","24",12373.49
"D","05/04/2018","01",11665.97
"D","05/04/2018","02",11170.45
"D","05/04/2018","03",11171.73
"D","05/04/2018","04",11308.58
"D","05/04/2018","05",11542.1
"D","05/04/2018","06",11841.87
"D","05/04/2018","07",13053.48
"D","05/04/2018","08",13887.78
"D","05/04/2018","09",14321.44
"D","05/04/2018","10",14530.16
"D","05/04/2018","11",14658.03
"D","05/04/2018","12",14797.4
"D","05/04/2018","13",14789.26
"D","05/04/2018","14",14604.81
"D","05/04/2018","15",14801.6
"D","05/04/2018","16",15176.8
"D","05/04/2018","17",15492.48
"D","05/04/2018","18",15476.81
"D","05/04/2018","19",15327.47
"D","05/04/2018","20",15333.53
"D","05/04/2018","21",15354.02
"D","05/04/2018","22",14551.14
"D","05/04/2018","23",13248.55
"D","05/04/2018","24",12151.59
"D","05/05/2018","01",11076.62
"D","05/05/2018","02",10609.6
"D","05/05/2018","03",10299.19
"D","05/05/2018","04",10259.59
"D","05/05/2018","05",10205.81
"D","05/05/2018","06",10317.62
"D","05/05/2018","07",10660.06
"D","05/05/2018","08",11202.63
"D","05/05/2018","09",11185.32
"D","05/05/2018","10",11213.56
"D","05/05/2018","11",11118.25
"D","05/05/2018","12",11057.13
"D","05/05/2018","13",10886.13
"D","05/05/2018","14",11202.08
"D","05/05/2018","15",11072.59
"D","05/05/2018","16",11268.02
"D","05/05/2018","17",11848.14
"D","05/05/2018","18",12332.37
"D","05/05/2018","19",12526.19
"D","05/05/2018","20",12611.01
"D","05/05/2018","21",12837.59
"D","05/05/2018","22",12304.93
"D","05/05/2018","23",11400.36
"D","05/05/2018","24",10709.61
"D","05/06/2018","01",10458.25
"D","05/06/2018","02",10234.53
"D","05/06/2018","03",10045.49
"D","05/06/2018","04",9903.12
"D","05/06/2018","05",9898.49
"D","05/06/2018","06",9791.39
"D","05/06/2018","07",10065.08
"D","05/06/2018","08",10487.5
"D","05/06/2018","09",11094.73
"D","05/06/2018","10",11537.45
"D","05/06/2018","11",11788.92
"D","05/06/2018","12",11921.39
"D","05/06/2018","13",12019.23
"D","05/06/2018","14",11964.63
"D","05/06/2018","15",11984.06
"D","05/06/2018","16",12038.31
"D","05/06/2018","17",12264.74
"D","05/06/2018","18",12649.46
"D","05/06/2018","19",12836.25
"D","05/06/2018","20",12872.26
"D","05/06/2018","21",12822.21
"D","05/06/2018","22",12047.53
"D","05/06/2018","23",11124.54
"D","05/06/2018","24",10495.51
"D","05/07/2018","01",9875.96
"D","05/07/2018","02",9469.69
"D","05/07/2018","03",9558.48
"D","05/07/2018","04",9565.48
"D","05/07/2018","05",9869.08
"D","05/07/2018","06",10482.96
"D","05/07/2018","07",11403.31
"D","05/07/2018","08",12235.62
"D","05/07/2018","09",12250.5
"D","05/07/2018","10",12137.71
"D","05/07/2018","11",12040.84
"D","05/07/2018","12",12068.54
"D","05/07/2018","13",12044.18
"D","05/07/2018","14",12125.59
"D","05/07/2018","15",12154.5
"D","05/07/2018","16",12310.8
"D","05/07/2018","17",12604.62
"D","05/07/2018","18",13061.28
"D","05/07/2018","19",13392.32
"D","05/07/2018","20",13509.06
"D","05/07/2018","21",13703.47
"D","05/07/2018","22",12882.04
"D","05/07/2018","23",11678.08
"D","05/07/2018","24",10689.37
"D","05/08/2018","01",10163.23
"D","05/08/2018","02",9737.05
"D","05/08/2018","03",9576.85
"D","05/08/2018","04",9753.07
"D","05/08/2018","05",9770.58
"D","05/08/2018","06",10399.4
"D","05/08/2018","07",11679.47
"D","05/08/2018","08",12271.2
"D","05/08/2018","09",12148.43
"D","05/08/2018","10",11923.59
"D","05/08/2018","11",11892.55
"D","05/08/2018","12",11940.74
"D","05/08/2018","13",12019.3
"D","05/08/2018","14",12233.78
"D","05/08/2018","15",12312.34
"D","05/08/2018","16",12464.58
"D","05/08/2018","17",12832.71
"D","05/08/2018","18",13358.37
"D","05/08/2018","19",13615.72
"D","05/08/2018","20",13693.62
"D","05/08/2018","21",13890.38
"D","05/08/2018","22",13068.61
"D","05/08/2018","23",11722.71
"D","05/08/2018","24",10716.94
"D","05/09/2018","01",10492.36
"D","05/09/2018","02",10095.82
"D","05/09/2018","03",10194.35
"D","05/09/2018","04",10302.86
"D","05/09/2018","05",10313.64
"D","05/09/2018","06",10547.11
"D","05/09/2018","07",11716.91
"D","05/09/2018","08",12222.83
"D","05/09/2018","09",12171.08
"D","05/09/2018","10",12072.07
"D","05/09/2018","11",12087.98
"D","05/09/2018","12",12163.58
"D","05/09/2018","13",12222.1
"D","05/09/2018","14",12430.99
"D","05/09/2018","15",12544.03
"D","05/09/2018","16",12811.8
"D","05/09/2018","17",13200.19
"D","05/09/2018","18",13517.34
"D","05/09/2018","19",13684.9
"D","05/09/2018","20",13722.48
"D","05/09/2018","21",13919.41
"D","05/09/2018","22",13111.41
"D","05/09/2018","23",11875.82
"D","05/09/2018","24",10983.52
"D","05/10/2018","01",10297.76
"D","05/10/2018","02",10028.7
"D","05/10/2018","03",9849.37
"D","05/10/2018","04",9810.17
"D","05/10/2018","05",10073.36
"D","05/10/2018","06",10794.46
"D","05/10/2018","07",11844.25
"D","05/10/2018","08",12542.07
"D","05/10/2018","09",12641.95
"D","05/10/2018","10",12438.1
"D","05/10/2018","11",12169.26
"D","05/10/2018","12",12124.37
"D","05/10/2018","13",12240.27
"D","05/10/2018","14",12553.62
"D","05/10/2018","15",12799.88
"D","05/10/2018","16",12989.15
"D","05/10/2018","17",13061.07
"D","05/10/2018","18",13293.37
"D","05/10/2018","19",13469.02
"D","05/10/2018","20",13599.32
"D","05/10/2018","21",13798.78
"D","05/10/2018","22",13079.79
"D","05/10/2018","23",11869.28
"D","05/10/2018","24",10915.26
"T","360 lines"
