"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170730_20170813.csv"
"C","Report for: 07/30/2017 - 08/13/2017"
"C","Report generated: 04/13/2020 22:53:19 EDT"
"H","Date","Hour Ending","Total Load"
"D","08/02/2017","23",15744.61
"D","08/02/2017","24",14728.43
"D","08/03/2017","01",13899.89
"D","08/03/2017","02",13487.22
"D","08/03/2017","03",13363.56
"D","08/03/2017","04",13144.39
"D","08/03/2017","05",13266.27
"D","08/03/2017","06",13465.56
"D","08/03/2017","07",14127.27
"D","08/03/2017","08",15185.89
"D","08/03/2017","09",16030.88
"D","08/03/2017","10",16639.6
"D","08/03/2017","11",17231.63
"D","08/03/2017","12",17897.61
"D","08/03/2017","13",18553.11
"D","08/03/2017","14",19307.58
"D","08/03/2017","15",19944.24
"D","08/03/2017","16",20430.71
"D","08/03/2017","17",20819.08
"D","08/03/2017","18",20979.35
"D","08/03/2017","19",20645.7
"D","08/03/2017","20",19902.86
"D","08/03/2017","21",19493.8
"D","08/03/2017","22",18454.72
"D","08/03/2017","23",16785.38
"D","08/03/2017","24",15141.13
"D","08/04/2017","01",14136.5
"D","08/04/2017","02",13600.32
"D","08/04/2017","03",13423.65
"D","08/04/2017","04",13440.97
"D","08/04/2017","05",13525.55
"D","08/04/2017","06",13839.42
"D","08/04/2017","07",14460.83
"D","08/04/2017","08",15653.68
"D","08/04/2017","09",16601.33
"D","08/04/2017","10",17297.59
"D","08/04/2017","11",17936.38
"D","08/04/2017","12",18599.3
"D","08/04/2017","13",19207.83
"D","08/04/2017","14",19900.97
"D","08/04/2017","15",20235.69
"D","08/04/2017","16",20425.49
"D","08/04/2017","17",20482.79
"D","08/04/2017","18",20314.37
"D","08/04/2017","19",19709.28
"D","08/04/2017","20",18916.3
"D","08/04/2017","21",18556.67
"D","08/04/2017","22",17785.79
"D","08/04/2017","23",16549.12
"D","08/04/2017","24",15280.73
"D","08/05/2017","01",14156.09
"D","08/05/2017","02",13411.3
"D","08/05/2017","03",13108.35
"D","08/05/2017","04",13293.98
"D","08/05/2017","05",13200.07
"D","08/05/2017","06",13075.91
"D","08/05/2017","07",13227.74
"D","08/05/2017","08",13961.34
"D","08/05/2017","09",14994.6
"D","08/05/2017","10",15583.08
"D","08/05/2017","11",16137.13
"D","08/05/2017","12",16317.06
"D","08/05/2017","13",16258.96
"D","08/05/2017","14",16284.1
"D","08/05/2017","15",16305.66
"D","08/05/2017","16",16101.48
"D","08/05/2017","17",16318.92
"D","08/05/2017","18",16670.67
"D","08/05/2017","19",16669.06
"D","08/05/2017","20",16351.84
"D","08/05/2017","21",16212.47
"D","08/05/2017","22",15594.05
"D","08/05/2017","23",14440.0
"D","08/05/2017","24",13111.39
"D","08/06/2017","01",12280.78
"D","08/06/2017","02",11935.01
"D","08/06/2017","03",11719.26
"D","08/06/2017","04",11735.46
"D","08/06/2017","05",11575.21
"D","08/06/2017","06",11527.48
"D","08/06/2017","07",11623.08
"D","08/06/2017","08",12140.72
"D","08/06/2017","09",12384.4
"D","08/06/2017","10",12390.88
"D","08/06/2017","11",12485.34
"D","08/06/2017","12",12476.8
"D","08/06/2017","13",12639.83
"D","08/06/2017","14",12914.33
"D","08/06/2017","15",13201.98
"D","08/06/2017","16",13583.64
"D","08/06/2017","17",14039.52
"D","08/06/2017","18",14550.02
"D","08/06/2017","19",14755.57
"D","08/06/2017","20",14664.65
"D","08/06/2017","21",14865.49
"D","08/06/2017","22",14256.68
"D","08/06/2017","23",13211.72
"D","08/06/2017","24",12263.03
"D","08/07/2017","01",11404.04
"D","08/07/2017","02",11013.23
"D","08/07/2017","03",10918.12
"D","08/07/2017","04",10986.07
"D","08/07/2017","05",11207.51
"D","08/07/2017","06",11892.8
"D","08/07/2017","07",12529.39
"D","08/07/2017","08",13457.15
"D","08/07/2017","09",14488.52
"D","08/07/2017","10",14974.73
"D","08/07/2017","11",15473.97
"D","08/07/2017","12",15778.32
"D","08/07/2017","13",15943.72
"D","08/07/2017","14",16132.2
"D","08/07/2017","15",16086.25
"D","08/07/2017","16",15967.44
"D","08/07/2017","17",16012.78
"D","08/07/2017","18",16082.28
"D","08/07/2017","19",15914.7
"D","08/07/2017","20",15722.42
"D","08/07/2017","21",15612.24
"D","08/07/2017","22",14749.91
"D","08/07/2017","23",13507.67
"D","08/07/2017","24",12324.2
"D","08/08/2017","01",11744.26
"D","08/08/2017","02",11233.37
"D","08/08/2017","03",10925.81
"D","08/08/2017","04",10820.4
"D","08/08/2017","05",11026.66
"D","08/08/2017","06",11806.72
"D","08/08/2017","07",12785.59
"D","08/08/2017","08",13987.19
"D","08/08/2017","09",14705.58
"D","08/08/2017","10",15059.83
"D","08/08/2017","11",15368.17
"D","08/08/2017","12",15459.11
"D","08/08/2017","13",15443.84
"D","08/08/2017","14",15605.96
"D","08/08/2017","15",15823.45
"D","08/08/2017","16",15897.0
"D","08/08/2017","17",16098.67
"D","08/08/2017","18",16392.4
"D","08/08/2017","19",16424.1
"D","08/08/2017","20",16168.69
"D","08/08/2017","21",16143.11
"D","08/08/2017","22",15335.33
"D","08/08/2017","23",13973.45
"D","08/08/2017","24",12580.11
"D","08/09/2017","01",11773.3
"D","08/09/2017","02",11807.21
"D","08/09/2017","03",11922.12
"D","08/09/2017","04",11754.38
"D","08/09/2017","05",11879.24
"D","08/09/2017","06",12268.66
"D","08/09/2017","07",13061.47
"D","08/09/2017","08",13608.39
"D","08/09/2017","09",14187.5
"D","08/09/2017","10",14671.9
"D","08/09/2017","11",15103.35
"D","08/09/2017","12",15540.56
"D","08/09/2017","13",15962.86
"D","08/09/2017","14",16583.18
"D","08/09/2017","15",17149.99
"D","08/09/2017","16",17672.71
"D","08/09/2017","17",18184.95
"D","08/09/2017","18",18521.91
"D","08/09/2017","19",18393.83
"D","08/09/2017","20",17863.65
"D","08/09/2017","21",17641.45
"D","08/09/2017","22",16684.88
"D","08/09/2017","23",15143.21
"D","08/09/2017","24",13903.5
"D","08/10/2017","01",13064.84
"D","08/10/2017","02",12548.13
"D","08/10/2017","03",12571.73
"D","08/10/2017","04",12386.32
"D","08/10/2017","05",12470.42
"D","08/10/2017","06",12683.06
"D","08/10/2017","07",13467.04
"D","08/10/2017","08",14452.46
"D","08/10/2017","09",15326.88
"D","08/10/2017","10",15748.43
"D","08/10/2017","11",16475.24
"D","08/10/2017","12",17228.24
"D","08/10/2017","13",17904.0
"D","08/10/2017","14",18543.0
"D","08/10/2017","15",19000.9
"D","08/10/2017","16",19365.71
"D","08/10/2017","17",19703.46
"D","08/10/2017","18",19814.68
"D","08/10/2017","19",19364.42
"D","08/10/2017","20",18713.42
"D","08/10/2017","21",18437.39
"D","08/10/2017","22",17376.22
"D","08/10/2017","23",15824.17
"D","08/10/2017","24",14474.41
"D","08/11/2017","01",13473.09
"D","08/11/2017","02",13039.54
"D","08/11/2017","03",12802.48
"D","08/11/2017","04",12718.82
"D","08/11/2017","05",12855.55
"D","08/11/2017","06",12994.4
"D","08/11/2017","07",13694.98
"D","08/11/2017","08",14924.04
"D","08/11/2017","09",15310.31
"D","08/11/2017","10",15880.84
"D","08/11/2017","11",16431.52
"D","08/11/2017","12",16937.56
"D","08/11/2017","13",17288.39
"D","08/11/2017","14",17696.54
"D","08/11/2017","15",18080.86
"D","08/11/2017","16",18289.53
"D","08/11/2017","17",18355.74
"D","08/11/2017","18",18281.58
"D","08/11/2017","19",17819.83
"D","08/11/2017","20",17313.55
"D","08/11/2017","21",17167.58
"D","08/11/2017","22",16317.79
"D","08/11/2017","23",15087.48
"D","08/11/2017","24",13762.06
"D","08/12/2017","01",12980.14
"D","08/12/2017","02",12283.87
"D","08/12/2017","03",12117.2
"D","08/12/2017","04",12346.92
"D","08/12/2017","05",12227.04
"D","08/12/2017","06",12367.11
"D","08/12/2017","07",12454.03
"D","08/12/2017","08",12816.32
"D","08/12/2017","09",13448.1
"D","08/12/2017","10",13863.88
"D","08/12/2017","11",14520.54
"D","08/12/2017","12",14715.44
"D","08/12/2017","13",14867.32
"D","08/12/2017","14",14937.08
"D","08/12/2017","15",14914.8
"D","08/12/2017","16",15074.87
"D","08/12/2017","17",15476.5
"D","08/12/2017","18",15918.36
"D","08/12/2017","19",16000.41
"D","08/12/2017","20",15830.04
"D","08/12/2017","21",15936.05
"D","08/12/2017","22",15380.7
"D","08/12/2017","23",14470.74
"D","08/12/2017","24",13690.42
"D","08/13/2017","01",12867.65
"D","08/13/2017","02",12556.47
"D","08/13/2017","03",12657.45
"D","08/13/2017","04",12764.34
"D","08/13/2017","05",12673.6
"D","08/13/2017","06",12581.55
"D","08/13/2017","07",12509.75
"D","08/13/2017","08",12787.21
"D","08/13/2017","09",13639.79
"D","08/13/2017","10",14276.42
"D","08/13/2017","11",14905.7
"D","08/13/2017","12",15460.41
"D","08/13/2017","13",15894.57
"D","08/13/2017","14",16140.77
"D","08/13/2017","15",16380.31
"D","08/13/2017","16",16813.82
"D","08/13/2017","17",17353.11
"D","08/13/2017","18",17871.78
"D","08/13/2017","19",17882.63
"D","08/13/2017","20",17408.38
"D","08/13/2017","21",17220.52
"D","08/13/2017","22",16215.3
"D","08/13/2017","23",14804.63
"D","08/13/2017","24",13424.89
"T","360 lines"
