"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190429_20190513.csv"
"C","Report for: 04/29/2019 - 05/13/2019"
"C","Report generated: 05/01/2020 16:53:39 EDT"
"H","Date","Hour Ending","Total Load"
"D","05/01/2019","24",10589.95
"D","05/02/2019","01",10128.82
"D","05/02/2019","02",9722.54
"D","05/02/2019","03",9544.25
"D","05/02/2019","04",9515.81
"D","05/02/2019","05",9793.93
"D","05/02/2019","06",10473.41
"D","05/02/2019","07",11943.14
"D","05/02/2019","08",12949.92
"D","05/02/2019","09",13145.21
"D","05/02/2019","10",13174.42
"D","05/02/2019","11",13143.65
"D","05/02/2019","12",13026.7
"D","05/02/2019","13",12898.25
"D","05/02/2019","14",12995.77
"D","05/02/2019","15",12924.57
"D","05/02/2019","16",13005.57
"D","05/02/2019","17",13279.1
"D","05/02/2019","18",13576.53
"D","05/02/2019","19",13662.26
"D","05/02/2019","20",13770.36
"D","05/02/2019","21",13695.89
"D","05/02/2019","22",12866.74
"D","05/02/2019","23",11671.57
"D","05/02/2019","24",10575.16
"D","05/03/2019","01",10152.53
"D","05/03/2019","02",10252.32
"D","05/03/2019","03",10086.89
"D","05/03/2019","04",10043.27
"D","05/03/2019","05",10332.16
"D","05/03/2019","06",10719.33
"D","05/03/2019","07",11865.72
"D","05/03/2019","08",12866.45
"D","05/03/2019","09",13172.93
"D","05/03/2019","10",13069.1
"D","05/03/2019","11",12789.26
"D","05/03/2019","12",12489.9
"D","05/03/2019","13",12346.57
"D","05/03/2019","14",12682.11
"D","05/03/2019","15",12814.24
"D","05/03/2019","16",12751.96
"D","05/03/2019","17",12872.36
"D","05/03/2019","18",13106.34
"D","05/03/2019","19",13161.34
"D","05/03/2019","20",13188.59
"D","05/03/2019","21",13084.56
"D","05/03/2019","22",12423.4
"D","05/03/2019","23",11467.25
"D","05/03/2019","24",10465.07
"D","05/04/2019","01",9977.48
"D","05/04/2019","02",9700.7
"D","05/04/2019","03",9837.53
"D","05/04/2019","04",9974.63
"D","05/04/2019","05",10044.51
"D","05/04/2019","06",9749.44
"D","05/04/2019","07",10139.7
"D","05/04/2019","08",10711.4
"D","05/04/2019","09",11260.14
"D","05/04/2019","10",11593.18
"D","05/04/2019","11",11711.89
"D","05/04/2019","12",11559.96
"D","05/04/2019","13",11415.78
"D","05/04/2019","14",11157.6
"D","05/04/2019","15",10903.12
"D","05/04/2019","16",10872.8
"D","05/04/2019","17",11087.06
"D","05/04/2019","18",11480.6
"D","05/04/2019","19",11747.28
"D","05/04/2019","20",11960.28
"D","05/04/2019","21",12142.08
"D","05/04/2019","22",11656.63
"D","05/04/2019","23",10867.19
"D","05/04/2019","24",10265.79
"D","05/05/2019","01",9596.21
"D","05/05/2019","02",9381.17
"D","05/05/2019","03",9453.02
"D","05/05/2019","04",9346.73
"D","05/05/2019","05",9374.11
"D","05/05/2019","06",9556.65
"D","05/05/2019","07",9881.02
"D","05/05/2019","08",9944.88
"D","05/05/2019","09",10493.61
"D","05/05/2019","10",11009.66
"D","05/05/2019","11",11338.92
"D","05/05/2019","12",11496.88
"D","05/05/2019","13",11552.69
"D","05/05/2019","14",11493.85
"D","05/05/2019","15",11505.83
"D","05/05/2019","16",11505.55
"D","05/05/2019","17",11715.47
"D","05/05/2019","18",12192.47
"D","05/05/2019","19",12524.72
"D","05/05/2019","20",12734.51
"D","05/05/2019","21",12722.25
"D","05/05/2019","22",11898.97
"D","05/05/2019","23",10919.66
"D","05/05/2019","24",10221.13
"D","05/06/2019","01",9921.34
"D","05/06/2019","02",9749.27
"D","05/06/2019","03",9610.02
"D","05/06/2019","04",9780.56
"D","05/06/2019","05",10087.94
"D","05/06/2019","06",10436.57
"D","05/06/2019","07",11747.47
"D","05/06/2019","08",12447.6
"D","05/06/2019","09",12416.87
"D","05/06/2019","10",12089.61
"D","05/06/2019","11",11916.49
"D","05/06/2019","12",11445.47
"D","05/06/2019","13",11022.51
"D","05/06/2019","14",10940.58
"D","05/06/2019","15",10873.19
"D","05/06/2019","16",11029.91
"D","05/06/2019","17",11508.64
"D","05/06/2019","18",12180.18
"D","05/06/2019","19",12769.41
"D","05/06/2019","20",13105.98
"D","05/06/2019","21",13298.85
"D","05/06/2019","22",12510.98
"D","05/06/2019","23",11306.79
"D","05/06/2019","24",10160.46
"D","05/07/2019","01",9722.07
"D","05/07/2019","02",9557.22
"D","05/07/2019","03",9546.95
"D","05/07/2019","04",9598.85
"D","05/07/2019","05",9668.16
"D","05/07/2019","06",10231.06
"D","05/07/2019","07",11486.71
"D","05/07/2019","08",12116.47
"D","05/07/2019","09",11931.3
"D","05/07/2019","10",11629.07
"D","05/07/2019","11",11487.33
"D","05/07/2019","12",11574.15
"D","05/07/2019","13",11475.85
"D","05/07/2019","14",11480.38
"D","05/07/2019","15",11596.45
"D","05/07/2019","16",11928.77
"D","05/07/2019","17",12492.07
"D","05/07/2019","18",13085.97
"D","05/07/2019","19",13434.08
"D","05/07/2019","20",13598.03
"D","05/07/2019","21",13470.68
"D","05/07/2019","22",12614.53
"D","05/07/2019","23",11354.44
"D","05/07/2019","24",10253.56
"D","05/08/2019","01",9737.48
"D","05/08/2019","02",9406.96
"D","05/08/2019","03",9429.84
"D","05/08/2019","04",9317.39
"D","05/08/2019","05",9406.5
"D","05/08/2019","06",10048.2
"D","05/08/2019","07",11368.78
"D","05/08/2019","08",12015.48
"D","05/08/2019","09",11691.73
"D","05/08/2019","10",11272.02
"D","05/08/2019","11",11083.99
"D","05/08/2019","12",11012.86
"D","05/08/2019","13",10999.64
"D","05/08/2019","14",11050.38
"D","05/08/2019","15",11091.4
"D","05/08/2019","16",11300.35
"D","05/08/2019","17",11755.38
"D","05/08/2019","18",12203.93
"D","05/08/2019","19",12757.35
"D","05/08/2019","20",13054.54
"D","05/08/2019","21",13320.13
"D","05/08/2019","22",12593.65
"D","05/08/2019","23",11349.18
"D","05/08/2019","24",10198.23
"D","05/09/2019","01",9625.69
"D","05/09/2019","02",9600.99
"D","05/09/2019","03",9428.04
"D","05/09/2019","04",9423.4
"D","05/09/2019","05",9729.65
"D","05/09/2019","06",10597.82
"D","05/09/2019","07",11758.55
"D","05/09/2019","08",12072.06
"D","05/09/2019","09",11752.95
"D","05/09/2019","10",11367.4
"D","05/09/2019","11",11175.97
"D","05/09/2019","12",11038.33
"D","05/09/2019","13",10912.08
"D","05/09/2019","14",11022.43
"D","05/09/2019","15",11118.02
"D","05/09/2019","16",11375.76
"D","05/09/2019","17",11845.48
"D","05/09/2019","18",12411.37
"D","05/09/2019","19",12822.67
"D","05/09/2019","20",13161.4
"D","05/09/2019","21",13249.46
"D","05/09/2019","22",12493.26
"D","05/09/2019","23",11320.04
"D","05/09/2019","24",10321.45
"D","05/10/2019","01",9804.26
"D","05/10/2019","02",9495.1
"D","05/10/2019","03",9403.35
"D","05/10/2019","04",9458.35
"D","05/10/2019","05",9537.63
"D","05/10/2019","06",10126.98
"D","05/10/2019","07",11554.36
"D","05/10/2019","08",12620.65
"D","05/10/2019","09",12931.07
"D","05/10/2019","10",12976.95
"D","05/10/2019","11",13247.65
"D","05/10/2019","12",13445.9
"D","05/10/2019","13",13414.21
"D","05/10/2019","14",13449.56
"D","05/10/2019","15",13233.53
"D","05/10/2019","16",12981.08
"D","05/10/2019","17",13086.63
"D","05/10/2019","18",13118.99
"D","05/10/2019","19",13004.11
"D","05/10/2019","20",12987.34
"D","05/10/2019","21",13052.44
"D","05/10/2019","22",12460.06
"D","05/10/2019","23",11461.3
"D","05/10/2019","24",10434.13
"D","05/11/2019","01",9933.38
"D","05/11/2019","02",9720.33
"D","05/11/2019","03",9583.93
"D","05/11/2019","04",9621.37
"D","05/11/2019","05",9657.44
"D","05/11/2019","06",9500.46
"D","05/11/2019","07",9891.11
"D","05/11/2019","08",10138.23
"D","05/11/2019","09",10366.28
"D","05/11/2019","10",10191.02
"D","05/11/2019","11",9978.64
"D","05/11/2019","12",9825.32
"D","05/11/2019","13",9630.74
"D","05/11/2019","14",9488.72
"D","05/11/2019","15",9678.34
"D","05/11/2019","16",10089.41
"D","05/11/2019","17",10343.7
"D","05/11/2019","18",10741.39
"D","05/11/2019","19",11415.77
"D","05/11/2019","20",11698.37
"D","05/11/2019","21",11995.11
"D","05/11/2019","22",11594.49
"D","05/11/2019","23",10773.79
"D","05/11/2019","24",9904.66
"D","05/12/2019","01",9417.54
"D","05/12/2019","02",9267.34
"D","05/12/2019","03",9313.06
"D","05/12/2019","04",9243.47
"D","05/12/2019","05",9273.91
"D","05/12/2019","06",9453.66
"D","05/12/2019","07",9759.56
"D","05/12/2019","08",10032.03
"D","05/12/2019","09",10704.76
"D","05/12/2019","10",11148.25
"D","05/12/2019","11",11536.73
"D","05/12/2019","12",11638.21
"D","05/12/2019","13",11618.63
"D","05/12/2019","14",11535.82
"D","05/12/2019","15",11517.89
"D","05/12/2019","16",11628.78
"D","05/12/2019","17",11917.85
"D","05/12/2019","18",12335.78
"D","05/12/2019","19",12600.88
"D","05/12/2019","20",12755.39
"D","05/12/2019","21",12809.54
"D","05/12/2019","22",12082.84
"D","05/12/2019","23",11057.94
"D","05/12/2019","24",10381.39
"D","05/13/2019","01",9774.13
"D","05/13/2019","02",9709.7
"D","05/13/2019","03",9825.17
"D","05/13/2019","04",9839.87
"D","05/13/2019","05",9905.76
"D","05/13/2019","06",10310.3
"D","05/13/2019","07",11708.46
"D","05/13/2019","08",12423.57
"D","05/13/2019","09",12604.97
"D","05/13/2019","10",12708.1
"D","05/13/2019","11",12622.5
"D","05/13/2019","12",12406.47
"D","05/13/2019","13",12407.5
"D","05/13/2019","14",12600.72
"D","05/13/2019","15",12765.25
"D","05/13/2019","16",13087.69
"D","05/13/2019","17",13441.24
"D","05/13/2019","18",13893.5
"D","05/13/2019","19",14185.33
"D","05/13/2019","20",14164.91
"D","05/13/2019","21",13910.22
"D","05/13/2019","22",12977.88
"D","05/13/2019","23",11743.38
"D","05/13/2019","24",10667.17
"T","360 lines"
