06/17/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		886		419		198		486		4297		0		0		
	2		887		413		198		482		3920		0		0		
	3		886		414		200		479		3058		0		0		
	4		882		408		202		444		2735		0		0		
	5		882		407		201		479		2699		0		0		
	6		882		404		201		622		2719		0		0		
	7		883		401		200		647		2106		1371		12		
	8		885		404		196		556		1555		4828		172		
	9		885		403		196		500		1052		7804		348		
	10		883		391		201		458		789		9073		437		
	11		872		392		201		454		869		9833		492		
	12		879		391		203		453		842		10325		524		
	13		872		387		203		456		778		10493		543		
	14		875		385		203		455		1018		10480		536		
	15		873		378		205		521		1296		10302		549		
	16		873		379		205		547		1678		9843		508		
	17		873		387		200		658		2454		9001		463		
	18		871		388		200		664		3155		7108		235		
	19		869		385		207		702		3279		3593		52		
	20		870		384		207		701		3477		726		0		
	21		870		388		206		703		3672		0		0		
	22		872		388		205		701		3653		0		0		
	23		874		389		205		610		3271		0		0		
	24		877		395		204		503		3185		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6286		2272		3534		6443		4010						
	2		5900		2272		2960		6624		3823						
	3		4151		2271		3939		6858		3837						
	4		4671		2269		3273		6827		3840						
	5		4668		2267		3448		7027		3787						
	6		4828		2267		3702		7437		4119						
	7		5620		2267		3504		8473		4008						
	8		8596		2268		3571		6726		3978						
	9		11188		2270		3345		5334		3660						
	10		12232		2272		3511		4475		3550						
	11		13113		2272		3710		3858		3291						
	12		13617		2270		3933		3021		3549						
	13		13732		2270		4429		2811		3507						
	14		13952		2271		4902		2776		3686						
	15		14124		2272		5207		2614		3987						
	16		14033		2268		5529		3047		4096						
	17		14036		2267		6061		3214		4243						
	18		12621		2268		6725		4750		4373						
	19		9087		2269		8168		7021		4713						
	20		6365		2270		9341		8515		4938						
	21		5839		2270		9643		8776		4824						
	22		5819		2270		8987		8671		4573						
	23		5349		2270		8021		8089		4258						
	24		5164		2270		6671		7452		3999						
