02/07/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		965		313		226		269		382		0		0		
	2		965		314		223		269		259		0		0		
	3		964		314		226		269		253		0		0		
	4		964		314		228		268		262		0		0		
	5		964		312		227		268		276		0		0		
	6		963		311		227		314		340		0		0		
	7		964		310		220		356		358		31		0		
	8		963		307		200		363		368		2344		35		
	9		960		310		200		322		410		6958		163		
	10		958		311		201		237		451		8763		340		
	11		959		308		210		236		539		8886		449		
	12		955		297		214		236		551		8584		464		
	13		955		291		218		239		435		8660		420		
	14		954		299		207		262		382		8824		327		
	15		956		305		208		264		343		8257		415		
	16		955		308		214		304		206		7056		410		
	17		956		318		216		351		265		3120		183		
	18		956		308		224		410		310		161		0		
	19		956		313		231		473		315		0		0		
	20		957		344		244		500		230		0		0		
	21		957		340		244		505		240		0		0		
	22		958		341		244		424		258		0		0		
	23		958		339		226		331		281		0		0		
	24		957		335		227		318		231		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2155		2214		10707		4686		2871						
	2		2030		2214		10083		4635		2842						
	3		1062		2214		10522		4699		3031						
	4		2036		2213		9628		4646		3031						
	5		2047		2201		10137		4706		3231						
	6		2155		2199		11311		5004		3461						
	7		2239		2198		13325		5467		3645						
	8		4580		2197		12713		4830		3424						
	9		9323		2197		9603		2813		2835						
	10		11261		2198		7592		2298		2133						
	11		11587		2198		6128		2469		1942						
	12		11301		2198		6059		2054		1946						
	13		11218		2198		5886		1908		1964						
	14		11255		2197		5694		2046		1899						
	15		10748		2197		5791		2537		1887						
	16		9453		2196		6521		3294		2111						
	17		5409		2196		9032		4976		3147						
	18		2369		2197		12092		6380		4030						
	19		2288		2197		13542		6577		4101						
	20		2275		2197		13161		6927		4031						
	21		2286		2198		12759		7001		3901						
	22		2225		2199		11660		7086		3719						
	23		2135		2199		10639		6607		3523						
	24		2068		2198		10182		5938		2963						
