02/12/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		993		325		216		121		2915		0		0		
	2		993		325		216		123		3093		0		0		
	3		992		325		216		127		3052		0		0		
	4		991		331		216		127		2983		0		0		
	5		995		330		217		134		2903		0		0		
	6		996		326		216		173		3179		0		0		
	7		997		323		216		188		3977		62		0		
	8		996		325		215		192		3992		2686		0		
	9		990		328		212		147		2663		6777		0		
	10		933		324		211		100		2558		8343		8		
	11		931		324		211		99		2977		8276		1		
	12		931		328		214		102		3138		7930		11		
	13		931		332		214		112		3172		8940		18		
	14		932		330		213		122		3558		8557		121		
	15		930		330		213		129		3650		9064		140		
	16		929		332		214		129		3910		8413		112		
	17		929		336		214		171		3680		3998		42		
	18		929		334		214		215		3256		198		0		
	19		930		334		214		216		3168		0		0		
	20		933		329		215		214		3319		0		0		
	21		934		329		214		166		2913		0		0		
	22		933		327		214		158		2481		0		0		
	23		931		326		214		152		2933		0		0		
	24		930		324		214		143		3187		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4530		1144		6798		8192		331						
	2		4703		1144		6112		8002		311						
	3		4687		1144		5634		7975		339						
	4		4611		1145		5900		7658		440						
	5		4532		1145		6632		7400		496						
	6		4815		1146		7093		7297		887						
	7		5732		1146		7196		7090		1739						
	8		8183		1146		7554		5420		1755						
	9		11093		1146		6863		3574		1293						
	10		12377		1147		5774		3278		635						
	11		12843		1146		4791		2440		656						
	12		12630		1146		4318		2265		618						
	13		13689		1146		4265		631		730						
	14		13839		1145		4341		-160		879						
	15		14394		1146		4386		-587		779						
	16		14152		1146		4819		-87		938						
	17		9674		1145		6365		3616		1582						
	18		5233		1145		9506		6310		2438						
	19		4808		1145		10562		6914		2585						
	20		4983		1146		10470		6673		2178						
	21		4548		1147		10617		6530		1957						
	22		4080		1147		10475		6624		1683						
	23		4481		1147		9802		5823		1447						
	24		4779		1147		8680		5425		1376						
