07/26/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		989		360		226		384		3470		0		0		
	2		990		358		225		354		3214		0		0		
	3		992		361		226		336		2891		0		0		
	4		994		362		226		321		2477		0		0		
	5		994		364		226		319		2276		0		0		
	6		993		384		225		359		2090		0		0		
	7		993		409		227		488		2159		401		0		
	8		991		407		222		450		1641		2916		63		
	9		986		407		222		304		1242		6211		341		
	10		982		396		221		324		985		7932		466		
	11		977		373		218		328		817		8747		521		
	12		950		375		218		331		703		9179		561		
	13		945		379		222		367		824		9363		607		
	14		943		384		224		430		1080		9389		423		
	15		938		376		225		556		1359		9109		269		
	16		935		385		227		609		1819		8855		256		
	17		937		390		226		608		2530		7940		241		
	18		938		389		234		609		3221		6403		243		
	19		960		390		235		610		3604		3377		147		
	20		974		384		236		622		3776		578		10		
	21		979		355		234		623		3838		0		0		
	22		982		365		233		575		3769		0		0		
	23		984		354		231		494		3773		0		0		
	24		988		346		231		462		3742		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5429		2276		12084		8192		3166						
	2		5141		2276		9851		8878		3041						
	3		3814		2276		10249		8771		2865						
	4		4380		2275		8840		9096		2708						
	5		4179		2275		8720		9350		2775						
	6		4051		2275		9637		9396		2935						
	7		4677		2275		9949		9727		2969						
	8		6690		2276		10284		8723		2675						
	9		9713		2277		10420		7049		2660						
	10		11306		2277		10700		6530		2956						
	11		11981		2276		12391		5886		3094						
	12		12317		2276		14476		5043		2943						
	13		12707		2277		15032		5116		3387						
	14		12873		2277		16878		4462		3752						
	15		12832		2277		18796		3790		3873						
	16		13086		2277		19728		3635		3819						
	17		12872		2276		19988		3859		4300						
	18		12037		2276		20305		4465		4492						
	19		9323		2276		20784		5890		4614						
	20		6580		2276		20798		7153		4668						
	21		6029		2276		19687		7674		4578						
	22		5924		2276		18268		7589		4309						
	23		5836		2276		14968		8089		3876						
	24		5769		2276		12682		7627		3522						
