12/21/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		919		340		204		153		601		0		0		
	2		921		339		204		153		511		0		0		
	3		923		339		205		154		510		0		0		
	4		922		338		205		154		503		0		0		
	5		911		338		205		155		494		0		0		
	6		909		318		204		154		539		0		0		
	7		909		320		204		178		490		0		0		
	8		907		319		203		168		400		1699		9		
	9		907		312		204		151		349		5767		189		
	10		909		303		204		143		380		7625		318		
	11		909		290		203		105		269		7950		351		
	12		910		296		204		104		318		7963		357		
	13		917		306		205		96		316		8071		350		
	14		916		309		204		94		297		8275		325		
	15		934		332		203		94		302		7812		273		
	16		979		339		203		147		283		4521		142		
	17		983		340		200		168		304		484		0		
	18		981		338		203		211		315		0		0		
	19		983		338		204		225		473		0		0		
	20		1004		337		202		189		714		0		0		
	21		1009		337		202		176		990		0		0		
	22		987		339		201		158		1310		0		0		
	23		982		337		200		153		1621		0		0		
	24		985		336		203		152		1643		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2176		1145		7918		9195		782						
	2		2093		1145		7513		9071		705						
	3		2088		1144		7560		8791		673						
	4		2082		1144		7705		8686		657						
	5		2058		1144		8494		8479		686						
	6		2086		1145		9501		8561		939						
	7		2064		1143		10487		8765		1707						
	8		3529		1143		10675		8383		1586						
	9		7691		1144		8778		6851		896						
	10		9849		1144		7095		5899		692						
	11		10074		1143		6401		5738		717						
	12		10155		1143		5906		5670		681						
	13		10245		1144		5682		5581		673						
	14		10419		1143		5900		5327		741						
	15		10016		1143		6416		5710		705						
	16		6863		1142		8531		7353		847						
	17		2581		1143		11710		9044		1770						
	18		2002		1143		13435		9987		2169						
	19		2170		1142		13519		9795		2044						
	20		2396		1142		12850		9835		1936						
	21		2661		1143		12166		9796		1566						
	22		2937		1142		11390		9767		999						
	23		3243		1142		9453		9807		919						
	24		3281		1143		8366		9430		713						
