11/12/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		975		298		228		136		831		0		0		
	2		974		299		231		110		820		0		0		
	3		974		298		228		104		791		0		0		
	4		975		299		228		103		849		0		0		
	5		975		300		227		138		913		0		0		
	6		975		300		230		146		969		0		0		
	7		976		304		230		159		990		338		0		
	8		976		306		230		188		1066		3435		51		
	9		976		305		229		200		1115		6684		292		
	10		975		303		230		198		1182		7739		392		
	11		973		295		230		156		1244		7792		383		
	12		973		294		230		154		1254		7826		385		
	13		972		301		230		152		1233		7818		418		
	14		974		282		230		151		1109		7642		430		
	15		974		271		229		150		984		7112		399		
	16		973		279		229		152		787		4214		270		
	17		977		290		230		209		606		621		10		
	18		978		302		230		284		538		17		0		
	19		980		307		229		297		504		13		0		
	20		980		309		226		296		500		14		0		
	21		979		307		229		262		498		17		0		
	22		980		305		231		202		557		17		0		
	23		980		298		229		195		602		16		0		
	24		980		297		230		194		651		16		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2468		2216		8676		5354		1839						
	2		2434		2217		8658		4963		1711						
	3		1421		2217		9604		4758		1706						
	4		2454		2217		8743		4642		1722						
	5		2553		2216		8911		4637		1946						
	6		2620		2216		10390		4044		2297						
	7		2997		2217		10999		4811		2299						
	8		6252		2216		10241		3563		1996						
	9		9801		2216		8172		2828		1624						
	10		11019		2217		6973		2580		1655						
	11		11073		2218		6977		2401		1519						
	12		11116		2220		6763		2424		1523						
	13		11124		2221		6924		2479		1500						
	14		10818		2219		7510		2513		1549						
	15		10119		2218		8317		2901		1660						
	16		6904		2216		11228		3837		1770						
	17		2943		2214		14353		4889		2513						
	18		2349		2212		15803		5728		2764						
	19		2330		2211		15381		6102		2618						
	20		2325		2210		14674		6247		2511						
	21		2292		2210		14315		5838		2372						
	22		2292		2211		13620		5288		2146						
	23		2320		2213		12550		4603		2043						
	24		2368		2214		11034		4849		1854						
