06/15/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		944		279		206		186		3692		0		0		
	2		946		279		206		188		3345		0		0		
	3		946		278		206		188		3440		0		0		
	4		946		278		206		203		3442		0		0		
	5		943		279		205		207		3375		0		0		
	6		943		289		205		207		3029		0		0		
	7		943		301		200		206		2655		1482		4		
	8		941		294		193		187		2320		5424		49		
	9		939		300		182		189		1838		8518		162		
	10		937		292		177		185		1440		10057		152		
	11		934		291		179		184		1120		10902		97		
	12		933		295		192		184		805		11398		102		
	13		937		293		195		185		887		11554		127		
	14		936		291		193		185		1113		11822		208		
	15		931		302		198		191		1283		11372		66		
	16		930		323		199		199		1539		10772		3		
	17		910		322		198		267		1881		8512		3		
	18		927		327		196		311		2130		6419		0		
	19		928		328		195		310		2229		4288		0		
	20		930		327		201		323		2431		1593		0		
	21		932		327		202		319		2922		449		0		
	22		936		328		204		267		2956		81		0		
	23		940		312		204		226		2890		0		0		
	24		942		304		203		185		2426		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5286		2278		9436		8424		752						
	2		4927		2279		8332		8451		715						
	3		5017		2278		7809		8116		666						
	4		5044		2276		7840		7883		492						
	5		4976		2277		7904		7834		450						
	6		4662		2278		8618		8300		423						
	7		5669		2277		8437		7721		678						
	8		9214		2276		8368		5432		476						
	9		12046		2277		8569		3598		123						
	10		13212		2277		9473		2567		-347						
	11		13685		2277		10583		1896		-365						
	12		13892		2276		11199		2142		-161						
	13		14147		2278		11620		2774		-76						
	14		14754		2277		11960		3014		313						
	15		14359		2276		13260		2938		885						
	16		13991		2278		14697		2717		1616						
	17		12234		2279		16575		3430		2334						
	18		10377		2279		18795		3978		2770						
	19		8401		2279		19896		5294		2982						
	20		5902		2279		20583		6618		2936						
	21		5160		2278		20171		6762		3049						
	22		4786		2278		18254		7794		2528						
	23		4591		2278		15415		8439		1913						
	24		4070		2278		14511		7585		1287						
