09/18/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		985		303		243		353		3682		0		0		
	2		985		303		243		353		3645		0		0		
	3		983		290		243		352		3364		0		0		
	4		984		296		243		353		3147		0		0		
	5		985		318		243		351		3052		0		0		
	6		984		330		241		353		2935		0		0		
	7		984		345		240		353		2736		49		0		
	8		984		345		239		350		2817		2679		57		
	9		982		342		240		343		2748		7402		343		
	10		980		341		240		327		2225		9509		478		
	11		980		335		240		330		1855		9677		474		
	12		979		330		242		332		1731		10011		357		
	13		979		333		241		357		1861		10067		409		
	14		978		332		241		358		2411		10173		510		
	15		977		332		244		357		2949		10187		543		
	16		977		337		245		356		3453		9708		537		
	17		979		350		245		356		3422		8534		497		
	18		979		350		246		367		3660		5112		382		
	19		980		348		246		371		3491		852		64		
	20		982		337		247		399		3254		0		0		
	21		984		335		246		377		3212		0		0		
	22		985		336		247		393		2788		0		0		
	23		986		331		247		383		2585		0		0		
	24		985		314		246		365		2255		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5566		2250		5937		7341		2744						
	2		5529		2250		4815		7471		2822						
	3		4249		2249		5340		7576		2780						
	4		5023		2248		4628		7221		2708						
	5		4949		2248		5018		7190		2810						
	6		4843		2247		5156		8216		2976						
	7		4707		2248		5703		9741		3118						
	8		7471		2249		5667		8371		2740						
	9		12400		2249		4206		5703		2566						
	10		14100		2249		3299		5259		2434						
	11		13891		2249		3625		5635		2406						
	12		13982		2243		3820		5583		2411						
	13		14247		2242		3749		5587		2446						
	14		15003		2242		3857		5486		2426						
	15		15589		2242		4250		5149		2461						
	16		15613		2240		4663		5467		2786						
	17		14383		2241		5528		6423		3002						
	18		11096		2242		7266		8268		3298						
	19		6352		2243		8792		10960		3596						
	20		5219		2243		9627		11339		3772						
	21		5154		2244		9669		10721		3537						
	22		4749		2245		9028		10224		3355						
	23		4532		2247		8103		9090		3243						
	24		4165		2249		7592		7784		3251						
