02/19/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		997		301		223		310		2390		0		0		
	2		997		301		223		295		2058		0		0		
	3		998		302		223		293		1517		0		0		
	4		997		291		223		323		1161		0		0		
	5		997		291		223		395		849		0		0		
	6		996		290		222		403		796		0		0		
	7		998		294		219		440		634		165		0		
	8		998		295		217		439		413		3426		17		
	9		998		301		216		337		327		7765		189		
	10		999		299		216		282		245		9270		309		
	11		995		293		221		276		262		9497		353		
	12		995		290		224		277		280		9106		345		
	13		995		287		227		287		268		9061		339		
	14		995		296		227		302		397		9368		326		
	15		994		295		226		307		728		9390		276		
	16		994		296		223		313		748		8352		283		
	17		994		307		220		405		1017		4542		192		
	18		994		302		226		443		1442		574		0		
	19		994		302		227		462		1790		79		0		
	20		995		301		228		450		2168		0		0		
	21		994		301		228		441		2627		0		0		
	22		994		302		228		409		2819		0		0		
	23		994		303		227		380		3037		0		0		
	24		995		301		228		376		3012		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4221		1131		8383		6264		2207						
	2		3874		1131		8324		6099		2211						
	3		2335		1130		9379		6333		2202						
	4		2995		1131		8532		6554		2328						
	5		2755		1131		9144		6778		2577						
	6		2707		1132		10630		6715		3074						
	7		2750		1132		13023		6780		3196						
	8		5805		1132		11622		6596		2756						
	9		10133		1131		8390		4414		2406						
	10		11620		1132		7215		3101		2194						
	11		11897		1131		6908		2259		2003						
	12		11517		1131		6597		2014		2025						
	13		11464		1130		6443		1657		1949						
	14		11911		1129		6560		1134		1812						
	15		12216		1129		6942		451		1938						
	16		11209		1129		7359		1169		2100						
	17		7677		1129		8656		3827		2470						
	18		3981		1130		11484		6759		3256						
	19		3854		1130		12196		8284		3346						
	20		4142		1130		11605		8698		3517						
	21		4591		1130		10915		8903		3025						
	22		4752		1130		9996		8404		2931						
	23		4941		1131		9099		7363		2595						
	24		4912		1132		8579		6304		2489						
