09/29/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1007		392		246		264		2824		0		0		
	2		1009		391		246		270		2428		0		0		
	3		1012		392		247		267		2463		0		0		
	4		1012		392		246		270		2491		0		0		
	5		1012		393		247		271		2139		0		0		
	6		1012		403		246		267		1687		0		0		
	7		1012		385		245		271		1314		0		0		
	8		1011		379		244		264		1100		1771		21		
	9		1010		380		244		227		1091		5562		286		
	10		1009		380		244		237		1214		8212		505		
	11		1005		376		244		234		1442		9021		535		
	12		1003		371		244		234		1384		9142		516		
	13		1003		385		244		231		1483		9074		506		
	14		1000		398		244		233		1719		9071		508		
	15		1000		411		244		266		2099		8973		515		
	16		1000		421		244		272		2306		8511		498		
	17		1000		424		245		269		2191		7125		461		
	18		1001		424		245		267		2187		3422		214		
	19		1003		423		245		271		2169		291		0		
	20		1003		424		246		310		1923		0		0		
	21		1004		421		246		270		1753		0		0		
	22		1005		419		245		265		1529		0		0		
	23		1005		401		246		266		1350		0		0		
	24		1005		388		246		262		1440		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4733		2264		6928		7590		2496						
	2		4344		2263		6786		7227		2390						
	3		3369		2262		7084		7036		2383						
	4		4411		2261		5758		6875		2311						
	5		4062		2261		5721		7233		2319						
	6		3615		2262		6107		7532		2597						
	7		3227		2265		6203		8815		2509						
	8		4790		2260		5425		8586		2367						
	9		8800		2259		3965		6748		2108						
	10		11801		2259		2957		5479		2136						
	11		12857		2259		2659		4896		2124						
	12		12894		2259		2821		4877		2045						
	13		12926		2259		2927		5030		2061						
	14		13173		2257		3028		5570		2077						
	15		13508		2254		3209		5787		2059						
	16		13252		2253		3973		6011		2129						
	17		11715		2253		5440		6693		2335						
	18		7760		2253		7075		9018		2918						
	19		4402		2253		8537		10765		3246						
	20		3906		2254		8987		11156		3314						
	21		3694		2255		8590		11166		3078						
	22		3463		2258		8178		10728		2845						
	23		3268		2259		8560		9128		2622						
	24		3341		2258		7957		8097		2475						
