05/21/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		895		289		216		237		4443		0		0		
	2		895		289		214		233		4167		0		0		
	3		895		289		214		232		3875		0		0		
	4		895		291		214		232		3443		0		0		
	5		895		291		214		233		3259		0		0		
	6		894		291		214		228		3132		3		0		
	7		901		294		209		233		3104		1851		7		
	8		894		294		207		227		3790		7020		139		
	9		882		294		207		225		4766		9676		204		
	10		878		289		207		226		5364		10304		238		
	11		878		287		205		225		5238		10528		241		
	12		875		284		204		231		4813		10136		167		
	13		876		284		209		231		5037		9671		186		
	14		876		283		210		235		4961		9296		115		
	15		880		283		210		235		5021		9510		80		
	16		887		292		212		235		4974		9042		50		
	17		886		294		212		238		4656		8462		0		
	18		887		291		212		246		4081		7083		0		
	19		886		290		213		253		3671		4129		0		
	20		881		291		217		254		3345		735		0		
	21		881		295		217		254		3271		0		0		
	22		891		314		217		254		3236		0		0		
	23		891		314		216		247		3510		0		0		
	24		888		313		213		243		3782		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6076		2282		6416		5764		1273						
	2		5800		2281		6436		5503		1158						
	3		5511		2282		6094		5619		1121						
	4		5069		2282		6123		5852		1141						
	5		4888		2282		6238		6276		1148						
	6		4755		2285		6472		6825		1451						
	7		6399		2285		6546		6284		1482						
	8		12265		2283		4247		3814		957						
	9		16134		2283		3527		1329		348						
	10		17498		2283		3072		-16		-15						
	11		17623		2284		3208		-816		-200						
	12		16710		2284		3548		-711		-314						
	13		16532		2283		3338		-671		-330						
	14		15991		2284		3263		-84		-370						
	15		16198		2284		2983		-316		-7						
	16		15748		2283		3160		-1		355						
	17		14801		2284		3773		372		910						
	18		12917		2284		4770		2038		1303						
	19		9689		2283		5589		4705		2078						
	20		5803		2283		7067		7476		2692						
	21		4931		2283		8127		8018		2737						
	22		4867		2283		7986		8204		2375						
	23		5150		2281		7167		7871		1875						
	24		5427		2281		6594		7091		1464						
