03/12/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		944		244		214		152		1498		0		0		
	2		945		244		214		152		1248		0		0		
	3		946		242		215		152		1354		0		0		
	4		947		248		216		150		1251		0		0		
	5		947		250		216		150		1069		0		0		
	6		946		247		215		159		929		0		0		
	7		944		246		214		160		875		882		0		
	8		903		246		214		157		947		5193		0		
	9		880		247		213		150		830		8896		0		
	10		885		240		213		139		854		10719		66		
	11		879		242		208		143		1004		10726		91		
	12		877		243		208		146		945		9285		72		
	13		876		240		209		111		1117		9314		49		
	14		875		239		210		110		1583		7759		40		
	15		878		241		215		143		1552		6081		4		
	16		956		251		218		109		1998		5791		0		
	17		970		253		217		157		1998		4820		0		
	18		996		252		216		174		1838		940		0		
	19		997		251		216		222		2214		0		0		
	20		1002		248		218		189		2900		0		0		
	21		1000		248		218		187		3253		0		0		
	22		999		250		218		176		3371		0		0		
	23		999		249		217		170		3509		0		0		
	24		1000		240		217		169		3715		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3020		1143		10567		6484		765						
	2		2769		1143		10479		6571		584						
	3		2864		1143		10641		6303		417						
	4		2781		1143		10837		6217		409						
	5		2600		1145		11340		6389		562						
	6		2460		1145		11379		7250		1142						
	7		3184		1145		11331		7576		1435						
	8		7413		1146		9772		5535		1014						
	9		11104		1146		7630		3304		568						
	10		13032		1147		7055		1597		151						
	11		13365		1146		6011		1632		-10						
	12		11852		1144		6009		2655		-4						
	13		11877		1144		5828		2769		-24						
	14		10924		1144		5512		3732		2						
	15		9139		1144		6014		4678		417						
	16		9302		1143		6126		4558		740						
	17		8583		1144		6882		5433		961						
	18		4568		1144		9068		8198		1994						
	19		3817		1145		10716		8788		2299						
	20		4476		1145		10569		8312		2135						
	21		4855		1146		10084		8036		1917						
	22		4969		1146		9936		7672		1499						
	23		5098		1145		9773		6571		1313						
	24		5272		1143		8850		6172		1155						
